ppnr,cond,spacex2,spacex3,spacex4,trial,category,categ,feature1,feature2,feature3,feature4,timeinstructions,count,set,x1,x2,x3,x4,x1_,x2_,x3_,x4_,rating,timerating,age,gender,sat,date,time
64,4,acc,dec,uni,33,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,17.44,15,4,1,2,3,1,$300 ,42_inch,$8 ,$10 ,100,7.378,19,F,0,10/28/2013,4:00:00_PM
64,4,acc,dec,uni,34,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,17.44,16,14,3,1,3,2,$900 ,32_inch,$8 ,$50 ,1,8.768,19,F,0,10/28/2013,4:00:00_PM
64,4,acc,dec,uni,35,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,17.44,17,5,1,3,2,3,$300 ,60_inch,$6 ,$90 ,1,4.602,19,F,0,10/28/2013,4:00:00_PM
64,4,acc,dec,uni,36,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,17.44,18,13,3,1,2,3,$900 ,32_inch,$6 ,$90 ,1,2.308,19,F,0,10/28/2013,4:00:00_PM
64,4,acc,dec,uni,37,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,68.141,1,11,2,3,1,2,"$1,250 ","1,050_sq_ft",$3 ,35_dB,80,31.652,19,F,0,10/28/2013,4:02:00_PM
64,4,acc,dec,uni,38,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,68.141,2,10,2,2,3,3,"$1,250 ",900_sq_ft,$7 ,50_dB,80,10.484,19,F,0,10/28/2013,4:02:00_PM
64,4,acc,dec,uni,39,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,68.141,3,3,1,2,1,3,"$1,000 ",900_sq_ft,$3 ,50_dB,80,14.571,19,F,0,10/28/2013,4:03:00_PM
64,4,acc,dec,uni,40,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,68.141,4,8,2,1,3,1,"$1,250 ",850_sq_ft,$7 ,20_dB,20,7.878,19,F,0,10/28/2013,4:03:00_PM
64,4,acc,dec,uni,41,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,68.141,5,12,2,3,2,1,"$1,250 ","1,050_sq_ft",$6 ,20_dB,90,8.47,19,F,0,10/28/2013,4:03:00_PM
64,4,acc,dec,uni,42,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,68.141,6,14,3,1,3,2,"$1,500 ",850_sq_ft,$7 ,35_dB,60,8.502,19,F,0,10/28/2013,4:03:00_PM
64,4,acc,dec,uni,43,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,68.141,7,15,3,2,1,2,"$1,500 ",900_sq_ft,$3 ,35_dB,30,7.395,19,F,0,10/28/2013,4:03:00_PM
64,4,acc,dec,uni,44,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,68.141,8,9,2,2,2,2,"$1,250 ",900_sq_ft,$6 ,35_dB,60,6.739,19,F,0,10/28/2013,4:03:00_PM
64,4,acc,dec,uni,45,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,68.141,9,5,1,3,2,3,"$1,000 ","1,050_sq_ft",$6 ,50_dB,100,7.036,19,F,0,10/28/2013,4:03:00_PM
64,4,acc,dec,uni,46,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,68.141,10,4,1,2,3,1,"$1,000 ",900_sq_ft,$7 ,20_dB,60,9.562,19,F,0,10/28/2013,4:03:00_PM
64,4,acc,dec,uni,47,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,68.141,11,6,1,3,3,2,"$1,000 ","1,050_sq_ft",$7 ,35_dB,90,12.402,19,F,0,10/28/2013,4:04:00_PM
64,4,acc,dec,uni,48,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,68.141,12,2,1,1,2,2,"$1,000 ",850_sq_ft,$6 ,35_dB,60,5.803,19,F,0,10/28/2013,4:04:00_PM
64,4,acc,dec,uni,49,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,68.141,13,18,3,3,3,3,"$1,500 ","1,050_sq_ft",$7 ,50_dB,100,5.242,19,F,0,10/28/2013,4:04:00_PM
64,4,acc,dec,uni,50,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,68.141,14,7,2,1,1,3,"$1,250 ",850_sq_ft,$3 ,50_dB,70,12.761,19,F,0,10/28/2013,4:04:00_PM
64,4,acc,dec,uni,51,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,68.141,15,16,3,2,2,1,"$1,500 ",900_sq_ft,$6 ,20_dB,20,10.764,19,F,0,10/28/2013,4:04:00_PM
64,4,acc,dec,uni,52,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,68.141,16,17,3,3,1,1,"$1,500 ","1,050_sq_ft",$3 ,20_dB,10,8.924,19,F,0,10/28/2013,4:04:00_PM
64,4,acc,dec,uni,53,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,68.141,17,13,3,1,2,3,"$1,500 ",850_sq_ft,$6 ,50_dB,70,12.979,19,F,0,10/28/2013,4:05:00_PM
64,4,acc,dec,uni,54,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,68.141,18,1,1,1,1,1,"$1,000 ",850_sq_ft,$3 ,20_dB,20,16.458,19,F,0,10/28/2013,4:05:00_PM
65,5,dec,uni,acc,1,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,63.273,1,14,3,1,3,2,$150 ,"$10,000 ","$15,000 ",$250 ,75,20.717,20,M,0,10/28/2013,4:32:00_PM
65,5,dec,uni,acc,2,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,63.273,2,17,3,3,1,1,$150 ,"$50,000 ","$5,000 ",$0 ,80,9.953,20,M,0,10/28/2013,4:32:00_PM
65,5,dec,uni,acc,3,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,63.273,3,1,1,1,1,1,$60 ,"$10,000 ","$5,000 ",$0 ,75,7.831,20,M,0,10/28/2013,4:32:00_PM
65,5,dec,uni,acc,4,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,63.273,4,2,1,1,2,2,$60 ,"$10,000 ","$10,000 ",$250 ,60,9.111,20,M,0,10/28/2013,4:32:00_PM
65,5,dec,uni,acc,5,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,63.273,5,10,2,2,3,3,$105 ,"$40,000 ","$15,000 ","$1,000 ",20,8.19,20,M,0,10/28/2013,4:33:00_PM
65,5,dec,uni,acc,6,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,63.273,6,6,1,3,3,2,$60 ,"$50,000 ","$15,000 ",$250 ,80,6.021,20,M,0,10/28/2013,4:33:00_PM
65,5,dec,uni,acc,7,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,63.273,7,8,2,1,3,1,$105 ,"$10,000 ","$15,000 ",$0 ,70,5.413,20,M,0,10/28/2013,4:33:00_PM
65,5,dec,uni,acc,8,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,63.273,8,9,2,2,2,2,$105 ,"$40,000 ","$10,000 ",$250 ,60,6.552,20,M,0,10/28/2013,4:33:00_PM
65,5,dec,uni,acc,9,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,63.273,9,4,1,2,3,1,$60 ,"$40,000 ","$15,000 ",$0 ,95,5.726,20,M,0,10/28/2013,4:33:00_PM
65,5,dec,uni,acc,10,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,63.273,10,18,3,3,3,3,$150 ,"$50,000 ","$15,000 ","$1,000 ",50,13.197,20,M,0,10/28/2013,4:33:00_PM
65,5,dec,uni,acc,11,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,63.273,11,7,2,1,1,3,$105 ,"$10,000 ","$5,000 ","$1,000 ",10,8.596,20,M,0,10/28/2013,4:33:00_PM
65,5,dec,uni,acc,12,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,63.273,12,11,2,3,1,2,$105 ,"$50,000 ","$5,000 ",$250 ,50,6.037,20,M,0,10/28/2013,4:33:00_PM
65,5,dec,uni,acc,13,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,63.273,13,3,1,2,1,3,$60 ,"$40,000 ","$5,000 ","$1,000 ",50,8.002,20,M,0,10/28/2013,4:34:00_PM
65,5,dec,uni,acc,14,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,63.273,14,12,2,3,2,1,$105 ,"$50,000 ","$10,000 ",$0 ,85,8.3,20,M,0,10/28/2013,4:34:00_PM
65,5,dec,uni,acc,15,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,63.273,15,16,3,2,2,1,$150 ,"$40,000 ","$10,000 ",$0 ,70,6.193,20,M,0,10/28/2013,4:34:00_PM
65,5,dec,uni,acc,16,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,63.273,16,5,1,3,2,3,$60 ,"$50,000 ","$10,000 ","$1,000 ",60,7.613,20,M,0,10/28/2013,4:34:00_PM
65,5,dec,uni,acc,17,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,63.273,17,13,3,1,2,3,$150 ,"$10,000 ","$10,000 ","$1,000 ",20,4.804,20,M,0,10/28/2013,4:34:00_PM
65,5,dec,uni,acc,18,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,63.273,18,15,3,2,1,2,$150 ,"$40,000 ","$5,000 ",$250 ,50,4.571,20,M,0,10/28/2013,4:34:00_PM
65,5,dec,uni,acc,19,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,49.078,1,6,1,3,3,2,"$1,000 ","1,050_sq_ft",7,30_dB,90,8.065,20,M,0,10/28/2013,4:35:00_PM
65,5,dec,uni,acc,20,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,49.078,2,3,1,2,1,3,"$1,000 ","1,000_sq_ft",3,50_dB,75,8.689,20,M,0,10/28/2013,4:35:00_PM
65,5,dec,uni,acc,21,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,49.078,3,7,2,1,1,3,"$1,250 ",850_sq_ft,3,50_dB,50,7.613,20,M,0,10/28/2013,4:35:00_PM
65,5,dec,uni,acc,22,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,49.078,4,9,2,2,2,2,"$1,250 ","1,000_sq_ft",5,30_dB,80,10.702,20,M,0,10/28/2013,4:36:00_PM
65,5,dec,uni,acc,23,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,49.078,5,2,1,1,2,2,"$1,000 ",850_sq_ft,5,30_dB,60,6.739,20,M,0,10/28/2013,4:36:00_PM
65,5,dec,uni,acc,24,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,49.078,6,14,3,1,3,2,"$1,500 ",850_sq_ft,7,30_dB,20,3.76,20,M,0,10/28/2013,4:36:00_PM
65,5,dec,uni,acc,25,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,49.078,7,12,2,3,2,1,"$1,250 ","1,050_sq_ft",5,20_dB,95,7.862,20,M,0,10/28/2013,4:36:00_PM
65,5,dec,uni,acc,26,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,49.078,8,10,2,2,3,3,"$1,250 ","1,000_sq_ft",7,50_dB,90,14.445,20,M,0,10/28/2013,4:36:00_PM
65,5,dec,uni,acc,27,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,49.078,9,16,3,2,2,1,"$1,500 ","1,000_sq_ft",5,20_dB,55,7.005,20,M,0,10/28/2013,4:36:00_PM
65,5,dec,uni,acc,28,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,49.078,10,1,1,1,1,1,"$1,000 ",850_sq_ft,3,20_dB,,18.299,20,M,0,10/28/2013,4:37:00_PM
65,5,dec,uni,acc,29,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,49.078,11,18,3,3,3,3,"$1,500 ","1,050_sq_ft",7,50_dB,50,5.054,20,M,0,10/28/2013,4:37:00_PM
65,5,dec,uni,acc,30,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,49.078,12,11,2,3,1,2,"$1,250 ","1,050_sq_ft",3,30_dB,75,6.568,20,M,0,10/28/2013,4:37:00_PM
65,5,dec,uni,acc,31,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,49.078,13,15,3,2,1,2,"$1,500 ","1,000_sq_ft",3,30_dB,45,5.241,20,M,0,10/28/2013,4:37:00_PM
65,5,dec,uni,acc,32,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,49.078,14,13,3,1,2,3,"$1,500 ",850_sq_ft,5,50_dB,65,4.197,20,M,0,10/28/2013,4:37:00_PM
65,5,dec,uni,acc,33,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,49.078,15,8,2,1,3,1,"$1,250 ",850_sq_ft,7,20_dB,45,5.553,20,M,0,10/28/2013,4:37:00_PM
65,5,dec,uni,acc,34,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,49.078,16,5,1,3,2,3,"$1,000 ","1,050_sq_ft",5,50_dB,95,7.644,20,M,0,10/28/2013,4:37:00_PM
65,5,dec,uni,acc,35,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,49.078,17,17,3,3,1,1,"$1,500 ","1,050_sq_ft",3,20_dB,45,4.306,20,M,0,10/28/2013,4:37:00_PM
65,5,dec,uni,acc,36,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,49.078,18,4,1,2,3,1,"$1,000 ","1,000_sq_ft",7,20_dB,95,4.914,20,M,0,10/28/2013,4:37:00_PM
65,5,dec,uni,acc,37,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,22.636,1,2,1,1,2,2,$300 ,32_inch,5,30,75,10.795,20,M,0,10/28/2013,4:38:00_PM
65,5,dec,uni,acc,38,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,22.636,2,3,1,2,1,3,$300 ,50_inch,1,90,30,6.786,20,M,0,10/28/2013,4:38:00_PM
65,5,dec,uni,acc,39,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,22.636,3,8,2,1,3,1,$600 ,32_inch,8,10,70,7.925,20,M,0,10/28/2013,4:38:00_PM
65,5,dec,uni,acc,40,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,22.636,4,16,3,2,2,1,$900 ,50_inch,5,10,65,7.488,20,M,0,10/28/2013,4:38:00_PM
65,5,dec,uni,acc,41,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,22.636,5,5,1,3,2,3,$300 ,60_inch,5,90,70,5.429,20,M,0,10/28/2013,4:38:00_PM
65,5,dec,uni,acc,42,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,22.636,6,18,3,3,3,3,$900 ,60_inch,8,90,,6.303,20,M,0,10/28/2013,4:38:00_PM
65,5,dec,uni,acc,43,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,22.636,7,13,3,1,2,3,$900 ,32_inch,5,90,1,4.726,20,M,0,10/28/2013,4:38:00_PM
65,5,dec,uni,acc,44,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,22.636,8,1,1,1,1,1,$300 ,32_inch,1,10,65,7.816,20,M,0,10/28/2013,4:39:00_PM
65,5,dec,uni,acc,45,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,22.636,9,9,2,2,2,2,$600 ,50_inch,5,30,80,14.602,20,M,0,10/28/2013,4:39:00_PM
65,5,dec,uni,acc,46,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,22.636,10,6,1,3,3,2,$300 ,60_inch,8,30,95,6.38,20,M,0,10/28/2013,4:39:00_PM
65,5,dec,uni,acc,47,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,22.636,11,14,3,1,3,2,$900 ,32_inch,8,30,45,8.096,20,M,0,10/28/2013,4:39:00_PM
65,5,dec,uni,acc,48,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,22.636,12,4,1,2,3,1,$300 ,50_inch,8,10,85,10.67,20,M,0,10/28/2013,4:39:00_PM
65,5,dec,uni,acc,49,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,22.636,13,11,2,3,1,2,$600 ,60_inch,1,30,45,5.382,20,M,0,10/28/2013,4:39:00_PM
65,5,dec,uni,acc,50,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,22.636,14,15,3,2,1,2,$900 ,50_inch,1,30,45,3.432,20,M,0,10/28/2013,4:39:00_PM
65,5,dec,uni,acc,51,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,22.636,15,10,2,2,3,3,$600 ,50_inch,8,90,45,3.448,20,M,0,10/28/2013,4:39:00_PM
65,5,dec,uni,acc,52,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,22.636,16,12,2,3,2,1,$600 ,60_inch,5,10,80,7.222,20,M,0,10/28/2013,4:40:00_PM
65,5,dec,uni,acc,53,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,22.636,17,7,2,1,1,3,$600 ,32_inch,1,90,25,5.523,20,M,0,10/28/2013,4:40:00_PM
65,5,dec,uni,acc,54,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,22.636,18,17,3,3,1,1,$900 ,60_inch,1,10,75,6.645,20,M,0,10/28/2013,4:40:00_PM
66,6,dec,acc,uni,1,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,21.481,1,10,2,2,3,3,"$1,250 ","1,000_sq_ft",$7 ,50_dB,90,34.648,19,F,0,10/28/2013,4:31:00_PM
66,6,dec,acc,uni,2,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,21.481,2,12,2,3,2,1,"$1,250 ","1,050_sq_ft",$4 ,20_dB,60,16.988,19,F,0,10/28/2013,4:31:00_PM
66,6,dec,acc,uni,3,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,21.481,3,6,1,3,3,2,"$1,000 ","1,050_sq_ft",$7 ,35_dB,98,8.378,19,F,0,10/28/2013,4:32:00_PM
66,6,dec,acc,uni,4,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,21.481,4,13,3,1,2,3,"$1,500 ",850_sq_ft,$4 ,50_dB,20,9.406,19,F,0,10/28/2013,4:32:00_PM
66,6,dec,acc,uni,5,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,21.481,5,7,2,1,1,3,"$1,250 ",850_sq_ft,$3 ,50_dB,30,12.512,19,F,0,10/28/2013,4:32:00_PM
66,6,dec,acc,uni,6,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,21.481,6,15,3,2,1,2,"$1,500 ","1,000_sq_ft",$3 ,35_dB,40,8.97,19,F,0,10/28/2013,4:32:00_PM
66,6,dec,acc,uni,7,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,21.481,7,8,2,1,3,1,"$1,250 ",850_sq_ft,$7 ,20_dB,40,10.156,19,F,0,10/28/2013,4:32:00_PM
66,6,dec,acc,uni,8,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,21.481,8,9,2,2,2,2,"$1,250 ","1,000_sq_ft",$4 ,35_dB,60,7.94,19,F,0,10/28/2013,4:32:00_PM
66,6,dec,acc,uni,9,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,21.481,9,1,1,1,1,1,"$1,000 ",850_sq_ft,$3 ,20_dB,50,14.462,19,F,0,10/28/2013,4:33:00_PM
66,6,dec,acc,uni,10,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,21.481,10,16,3,2,2,1,"$1,500 ","1,000_sq_ft",$4 ,20_dB,70,6.567,19,F,0,10/28/2013,4:33:00_PM
66,6,dec,acc,uni,11,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,21.481,11,3,1,2,1,3,"$1,000 ","1,000_sq_ft",$3 ,50_dB,85,13.775,19,F,0,10/28/2013,4:33:00_PM
66,6,dec,acc,uni,12,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,21.481,12,4,1,2,3,1,"$1,000 ","1,000_sq_ft",$7 ,20_dB,80,7.94,19,F,0,10/28/2013,4:33:00_PM
66,6,dec,acc,uni,13,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,21.481,13,18,3,3,3,3,"$1,500 ","1,050_sq_ft",$7 ,50_dB,75,11.996,19,F,0,10/28/2013,4:33:00_PM
66,6,dec,acc,uni,14,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,21.481,14,14,3,1,3,2,"$1,500 ",850_sq_ft,$7 ,35_dB,65,7.925,19,F,0,10/28/2013,4:33:00_PM
66,6,dec,acc,uni,15,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,21.481,15,11,2,3,1,2,"$1,250 ","1,050_sq_ft",$3 ,35_dB,50,8.861,19,F,0,10/28/2013,4:34:00_PM
66,6,dec,acc,uni,16,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,21.481,16,17,3,3,1,1,"$1,500 ","1,050_sq_ft",$3 ,20_dB,20,14.211,19,F,0,10/28/2013,4:34:00_PM
66,6,dec,acc,uni,17,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,21.481,17,2,1,1,2,2,"$1,000 ",850_sq_ft,$4 ,35_dB,35,13.806,19,F,0,10/28/2013,4:34:00_PM
66,6,dec,acc,uni,18,Apartment,1,Price,Square_footage,Number_of_windows,Sound_insulation,21.481,18,5,1,3,2,3,"$1,000 ","1,050_sq_ft",4,50_dB,85,16.365,19,F,0,10/28/2013,4:34:00_PM
66,6,dec,acc,uni,19,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,15.413,1,7,2,1,1,3,$105 ,"$10,000 ","$5,000 ","$1,000 ",60,32.745,19,F,0,10/28/2013,4:35:00_PM
66,6,dec,acc,uni,20,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,15.413,2,15,3,2,1,2,$150 ,"$40,000 ","$5,000 ",$500 ,30,13.728,19,F,0,10/28/2013,4:35:00_PM
66,6,dec,acc,uni,21,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,15.413,3,8,2,1,3,1,$105 ,"$10,000 ","$15,000 ",$0 ,80,10.42,19,F,0,10/28/2013,4:35:00_PM
66,6,dec,acc,uni,22,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,15.413,4,12,2,3,2,1,$105 ,"$50,000 ","$7,500 ",$0 ,25,19.172,19,F,0,10/28/2013,4:36:00_PM
66,6,dec,acc,uni,23,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,15.413,5,4,1,2,3,1,$60 ,"$40,000 ","$15,000 ",$0 ,35,10.156,19,F,0,10/28/2013,4:36:00_PM
66,6,dec,acc,uni,24,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,15.413,6,5,1,3,2,3,$60 ,"$50,000 ","$7,500 ","$1,000 ",30,8.314,19,F,0,10/28/2013,4:36:00_PM
66,6,dec,acc,uni,25,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,15.413,7,3,1,2,1,3,$60 ,"$40,000 ","$5,000 ","$1,000 ",45,9.673,19,F,0,10/28/2013,4:36:00_PM
66,6,dec,acc,uni,26,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,15.413,8,1,1,1,1,1,$60 ,"$10,000 ","$5,000 ",$0 ,95,11.403,19,F,0,10/28/2013,4:36:00_PM
66,6,dec,acc,uni,27,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,15.413,9,14,3,1,3,2,$150 ,"$10,000 ","$15,000 ",$500 ,65,10.28,19,F,0,10/28/2013,4:37:00_PM
66,6,dec,acc,uni,28,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,15.413,10,10,2,2,3,3,$105 ,"$40,000 ","$15,000 ","$1,000 ",50,6.193,19,F,0,10/28/2013,4:37:00_PM
66,6,dec,acc,uni,29,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,15.413,11,6,1,3,3,2,$60 ,"$50,000 ","$15,000 ",$500 ,10,6.833,19,F,0,10/28/2013,4:37:00_PM
66,6,dec,acc,uni,30,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,15.413,12,9,2,2,2,2,$105 ,"$40,000 ","$7,500 ",$500 ,50,10.171,19,F,0,10/28/2013,4:37:00_PM
66,6,dec,acc,uni,31,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,15.413,13,17,3,3,1,1,$150 ,"$50,000 ","$5,000 ",$0 ,45,15.132,19,F,0,10/28/2013,4:37:00_PM
66,6,dec,acc,uni,32,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,15.413,14,16,3,2,2,1,$150 ,"$40,000 ","$7,500 ",$0 ,25,10.592,19,F,0,10/28/2013,4:37:00_PM
66,6,dec,acc,uni,33,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,15.413,15,13,3,1,2,3,$150 ,"$10,000 ","$7,500 ","$1,000 ",85,13.15,19,F,0,10/28/2013,4:38:00_PM
66,6,dec,acc,uni,34,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,15.413,16,2,1,1,2,2,$60 ,"$10,000 ","$7,500 ",$500 ,85,10.951,19,F,0,10/28/2013,4:38:00_PM
66,6,dec,acc,uni,35,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,15.413,17,11,2,3,1,2,$105 ,"$50,000 ","$5,000 ",$500 ,15,8.175,19,F,0,10/28/2013,4:38:00_PM
66,6,dec,acc,uni,36,Insurance,2,Insurance_premium,Liability_coverage,Comprehensive_and_collision_coverage,Deductible,15.413,18,18,3,3,3,3,$150 ,"$50,000 ","$15,000 ","$1,000 ",10,8.424,19,F,0,10/28/2013,4:38:00_PM
66,6,dec,acc,uni,37,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,6.926,1,8,2,1,3,1,$600 ,32_inch,$8 ,$10 ,65,34.492,19,F,0,10/28/2013,4:39:00_PM
66,6,dec,acc,uni,38,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,6.926,2,5,1,3,2,3,$300 ,60_inch,$4 ,$90 ,95,11.123,19,F,0,10/28/2013,4:39:00_PM
66,6,dec,acc,uni,39,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,6.926,3,9,2,2,2,2,$600 ,50_inch,$4 ,$50 ,65,9.828,19,F,0,10/28/2013,4:39:00_PM
66,6,dec,acc,uni,40,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,6.926,4,17,3,3,1,1,$900 ,60_inch,$1 ,$10 ,65,10.873,19,F,0,10/28/2013,4:39:00_PM
66,6,dec,acc,uni,41,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,6.926,5,4,1,2,3,1,$300 ,50_inch,$8 ,$10 ,70,12.73,19,F,0,10/28/2013,4:40:00_PM
66,6,dec,acc,uni,42,TV,3,Price,Screen_size,Number_of_devices,Repair_rating,6.926,6,6,1,3,3,2,$300 ,60_inch,$8 ,$50 ,80,7.332,19,F,0,10/28/2013,4:40:00_PM
